src_ip,dst_ip,src_mac,dst_mac,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53948,80,6,2025-10-20 00:43:21,6642.818450927734,17652296.365802884,3010.770224678774,1053.769578637571,1957.000646041203,7,13,555,116706,151.0,66.0,79.28571428571429,29.407065651031584,20338.0,66.0,8977.384615384615,5951.646359666587,20338,66,5863.05,6406.031638034579,41037241.3475,0,260,20,1,349.62202373303865,5274.057388305664,0.95367431640625,1177.819687969222,6639.957427978516,5274.057388305664,39.81590270996094,1106.6595713297527,1894.2610114312258,6617.78450012207,5306.005477905273,0.95367431640625,551.4820416768392,1454.5373541536444,0,0,0,0,1,0,0,0,0,0,0,1.8571428571428572,5863.05,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115840.0,11.0,0.0,94032935.04161023,79.28571428571429,8977.384615384615,0,7,13,555,116706
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45296,80,6,2025-10-20 00:43:21,602.0069122314453,1720910.472871287,16611.10495049505,9966.66297029703,6644.44198019802,6,4,492,544,154.0,66.0,82.0,32.331615074619044,338.0,66.0,136.0,116.67047612828192,338,66,103.6,82.29119029397982,6771.839999999999,0,80,20,1,66.88965691460504,194.78797912597656,6.198883056640625,63.33653972055606,602.0069122314453,238.18016052246094,26.941299438476562,120.40138244628906,83.27766777131255,563.8599395751953,224.82872009277344,123.9776611328125,187.95331319173178,45.413298265663556,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.6,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,136.0,0,6,4,492,544
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:51,99919835.0906372,295.0365157554425,1.0008022922504833,0.300240687675145,0.7005616045753383,30,70,2940,26540,98.0,98.0,98.0,0.0,590.0,98.0,379.14285714285717,243.4768563782536,590,98,294.8,241.02979068986474,58095.36000000001,0,560,8,30,1009241.1811905678,8407191.99180603,-2479.076385498047,1719151.007106589,99917318.82095337,15314397.096633911,994542.8371429443,3445424.7869294267,2779391.4390034406,99919835.0906372,8407191.99180603,8052.11067199707,1448113.5520382205,1898664.3721825157,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,294.8,0,0,8292882.204055786,373.1250762939453,2600322.961807251,2051283.0675115848,8407168.865203857,8014.202117919922,2049359.5706091987,2046217.1732960055,0.0,0.0,2986.6666666666665,5.666666666666667,0.0,4008.886938900231,98.0,379.14285714285717,0,30,70,2940,26540
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46210,80,6,2025-10-20 00:43:21,4288.911819458008,241553.1126799711,2331.5937517371726,1398.9562510423036,932.6375006948691,6,4,492,544,154.0,66.0,82.0,32.331615074619044,338.0,66.0,136.0,116.67047612828192,338,66,103.6,82.29119029397982,6771.839999999999,0,80,20,1,476.5457577175564,1905.9181213378906,10.967254638671875,750.7900093713396,4288.911819458008,1945.9724426269531,35.04753112792969,857.7823638916016,880.2497425282722,4251.003265380859,2213.9549255371094,101.0894775390625,1417.0010884602864,937.385718762968,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.6,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,136.0,0,6,4,492,544
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:54,97861751.07955933,330.3640047654212,1.1138161620609623,0.33721039768818123,0.7766057643727811,33,76,3234,29096,98.0,98.0,98.0,0.0,590.0,98.0,379.14285714285717,243.47685637825361,590,98,294.8,241.02979068986477,58095.360000000015,0,616,8,33,906127.3248107345,8888339.99633789,15.020370483398438,1579371.7188453313,97861751.07955933,9400452.852249146,979924.201965332,3058179.721236229,1950621.374075346,93311745.16677856,8888395.071029663,6335.020065307617,1244156.602223714,1717671.9923506025,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,294.8,0,0,8888284.921646118,20.9808349609375,2089411.3898277283,1972014.3065471307,8888319.01550293,6314.03923034668,1694738.4339112502,1921053.1280548293,0.0,0.0,3450.0,6.5,0.0,3691.6966253680284,98.0,379.14285714285717,0,33,76,3234,29096
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:54,97861791.13388062,331.36528183544704,1.124034198899074,0.3372102596697222,0.7868239392293518,33,77,3234,29194,98.0,98.0,98.0,0.0,590.0,98.0,379.14285714285717,243.47685637825361,590,98,294.8,241.02979068986477,58095.360000000015,0,616,8,33,897814.5975585377,8888339.99633789,15.020370483398438,1574481.9591455376,97861751.07955933,9400452.852249146,979924.201965332,3058179.721236229,1950621.374075346,97861770.15304565,8888395.071029663,6335.020065307617,1287654.8704348113,1747421.960914302,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,294.8,0,0,8888284.921646118,20.9808349609375,2089411.3898277283,1972014.3065471307,8888319.01550293,6314.03923034668,1694738.4339112502,1921053.1280548293,0.0,0.0,3450.0,6.5,0.0,3691.6966253680284,98.0,379.14285714285717,0,33,77,3234,29194
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,44336,5001,17,2025-10-20 00:43:20,2223780.1551818848,11558.696546555722,7.644640573118864,7.644640573118864,0.0,17,0,25704,0,1512.0,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,1512,1512,1512.0,0.0,0.0,0,0,8,17,138986.2596988678,250813.96102905273,18.11981201171875,76769.10519465455,2223780.1551818848,250813.96102905273,18.11981201171875,138986.2596988678,76769.10519465455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1512.0,0,0,232913.73252868652,955.1048278808594,117947.75724411011,82016.10477284658,232895.8511352539,7766.008377075195,144520.99800109863,83426.35602622198,24990.0,17.0,0.0,0.0,11237.62164248473,0.0,1512.0,0.0,0,17,0,25704,0
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53956,80,6,2025-10-20 00:43:22,3980.875015258789,270041.1331376894,2512.0105408157156,1507.2063244894293,1004.8042163262861,6,4,486,589,148.0,66.0,81.0,30.105370506494907,383.0,66.0,147.25,136.14950422238047,383,66,107.5,94.93076424426383,9011.85,0,80,20,1,442.3194461398655,3582.9544067382812,10.967254638671875,1111.1481375261778,3980.875015258789,3582.9544067382812,32.901763916015625,796.1750030517578,1394.6217666652094,3942.9664611816406,3613.9488220214844,103.95050048828125,1314.3221537272136,1626.833205988223,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,107.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,147.25,0,6,4,486,589
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45300,80,6,2025-10-20 00:43:22,12763.023376464844,11477374.574908465,1880.4321900919076,705.1620712844654,1175.2701188074423,9,15,688,145798,152.0,66.0,76.44444444444444,26.829134707176124,30474.0,66.0,9719.866666666667,7959.696056732038,30474,66,6103.583333333333,7835.4379366900885,61394087.65972223,0,300,20,1,554.9140598462975,8718.013763427734,0.95367431640625,1813.8905675127132,12758.016586303711,8718.013763427734,46.01478576660156,1594.7520732879639,2808.8974323580132,12710.094451904297,8759.97543334961,0.95367431640625,907.8638894217355,2269.064635709195,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,6103.583333333333,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144800.0,13.0,0.0,37659528.691015065,76.44444444444444,9719.866666666667,0,9,15,688,145798
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46218,80,6,2025-10-20 00:43:22,19588.947296142578,9772857.98495655,1276.2298872958302,510.49195491833206,765.7379323774982,10,15,754,190686,152.0,66.0,75.4,25.644492586128504,65226.0,66.0,12712.4,15883.342774953471,65226,66,7657.6,13772.9849429962,189695114.24,0,300,20,1,816.206137339274,13023.138046264648,0.95367431640625,2673.4420656438065,19585.132598876953,13023.138046264648,27.894973754882812,2176.1258443196616,4026.2027389867885,19560.813903808594,13082.98110961914,0.95367431640625,1397.2009931291852,3406.3888816618605,0,0,0,0,1,0,0,0,0,0,0,1.5,7657.6,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189688.0,13.0,0.0,29774676.739343587,75.4,12712.4,0,10,15,754,190686
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:51,100924582.95822144,293.0703217494994,1.0007472613665374,0.30716005051844214,0.6935872108480952,31,70,3038,26540,98.0,98.0,98.0,0.0,590.0,98.0,375.1830985915493,244.01560270242908,590,98,290.94117647058823,240.2098275376649,57700.76124567471,0,568,8,31,1009196.2480545044,8407191.99180603,-2479.076385498047,1710533.7129863673,100922103.88183594,15314397.096633911,994542.8371429443,3364070.1293945312,2767572.0480127363,99919835.0906372,8407191.99180603,8052.11067199707,1448113.5520382205,1898664.3721825157,0,0,0,0,0,0,0,0,0,0,0,2.2903225806451615,290.94117647058823,0,0,8292882.204055786,373.1250762939453,2634889.813831874,2031788.850264802,8407168.865203857,8014.202117919922,2026649.8119934746,2029578.988283858,0.0,0.0,2986.6666666666665,5.666666666666667,0.0,4008.886938900231,98.0,375.1830985915493,0,31,70,3038,26540
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:51,100924617.05207825,294.0412445130889,1.010655308678227,0.30715994675514746,0.7034953619230796,31,71,3038,26638,98.0,98.0,98.0,0.0,590.0,98.0,375.1830985915493,244.01560270242908,590,98,290.94117647058823,240.2098275376649,57700.76124567471,0,568,8,31,999204.5435574976,8407191.99180603,-2479.076385498047,1704974.9085860918,100922103.88183594,15314397.096633911,994542.8371429443,3364070.1293945312,2767572.0480127363,100924617.05207825,8407191.99180603,8052.11067199707,1441780.2436011177,1885787.6589258355,0,0,0,0,0,0,0,0,0,0,0,2.2903225806451615,290.94117647058823,0,0,8292882.204055786,373.1250762939453,2634889.813831874,2031788.850264802,8407168.865203857,8014.202117919922,2026649.8119934746,2029578.988283858,0.0,0.0,2986.6666666666665,5.666666666666667,0.0,4008.886938900231,98.0,375.1830985915493,0,31,71,3038,26638
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53958,80,6,2025-10-20 00:43:22,3742.9332733154297,274650.9020956749,2671.701382253647,1603.020829352188,1068.6805529014587,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,415.8814748128255,1806.020736694336,10.013580322265625,630.0197206019243,3742.9332733154297,1806.020736694336,34.09385681152344,748.5866546630859,726.2105527427386,3705.9783935546875,1835.1078033447266,102.996826171875,1235.3261311848958,801.1480700652137,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45316,80,6,2025-10-20 00:43:22,4999.876022338867,29297926.45767965,4800.119021505889,2000.0495922941204,2800.0694292117687,10,14,754,145732,152.0,66.0,75.4,25.644492586128504,30474.0,66.0,10409.42857142857,8314.843712252425,30474,66,6103.583333333333,8141.645840556783,66286396.99305556,0,280,20,1,217.38591401473334,2531.0516357421875,0.0,584.7073847812919,4976.987838745117,2531.0516357421875,25.987625122070312,552.9986487494575,857.4884621101013,4957.914352416992,2571.10595703125,0.0,381.3780271089994,752.2757835675218,0,0,0,0,1,0,0,0,0,0,0,1.4,6103.583333333333,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144800.0,12.0,0.0,63402778.91220378,75.4,10409.42857142857,0,10,14,754,145732
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46228,80,6,2025-10-20 00:43:22,5459.070205688477,191424.5394593178,1831.813774730314,1099.0882648381885,732.7255098921256,6,4,476,569,138.0,66.0,79.33333333333333,26.398653164297777,363.0,66.0,142.25,127.49191150814235,363,66,104.5,88.71217503815359,7869.85,0,80,20,1,606.5633561876085,3875.9708404541016,20.9808349609375,1192.388690937477,5459.070205688477,3875.9708404541016,66.04194641113281,1091.8140411376953,1454.5275677606285,5393.028259277344,3926.992416381836,180.95970153808594,1797.6760864257812,1571.6783604230166,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,104.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,142.25,0,6,4,476,569
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:54,98864076.13754272,328.9971572156183,1.1227536263584095,0.3439065161818552,0.7788471101765544,34,77,3332,29194,98.0,98.0,98.0,0.0,590.0,98.0,375.53846153846155,243.9699273348808,590,98,291.2857142857143,240.28567181925905,57737.20408163266,0,624,8,34,898764.3285231157,8888339.99633789,15.020370483398438,1567340.2478301832,98864076.13754272,9400452.852249146,979924.201965332,2995881.0950770522,1952900.1069528405,97861770.15304565,8888395.071029663,6335.020065307617,1287654.8704348113,1747421.960914302,0,0,0,0,0,0,0,0,0,0,0,2.2941176470588234,291.2857142857143,0,0,8888284.921646118,20.9808349609375,2149424.4017252107,1984452.8522083652,8888319.01550293,6314.03923034668,1681672.5191080344,1905174.9062843309,0.0,0.0,3450.0,6.5,0.0,3691.6966253680284,98.0,375.53846153846155,0,34,77,3332,29194
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:41:54,98864122.15232849,329.9882635859891,1.1328679966169317,0.3439063561158543,0.7889616405010774,34,78,3332,29292,98.0,98.0,98.0,0.0,590.0,98.0,375.53846153846155,243.9699273348808,590,98,291.2857142857143,240.28567181925905,57737.20408163266,0,624,8,34,890667.7671380945,8888339.99633789,15.020370483398438,1562573.292986514,98864076.13754272,9400452.852249146,979924.201965332,2995881.0950770522,1952900.1069528405,98864101.17149353,8888395.071029663,6335.020065307617,1283949.3658635523,1736338.5089221408,0,0,0,0,0,0,0,0,0,0,0,2.2941176470588234,291.2857142857143,0,0,8888284.921646118,20.9808349609375,2149424.4017252107,1984452.8522083652,8888319.01550293,6314.03923034668,1681672.5191080344,1905174.9062843309,0.0,0.0,3450.0,6.5,0.0,3691.6966253680284,98.0,375.53846153846155,0,34,78,3332,29292
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53964,80,6,2025-10-20 00:43:23,5156.040191650391,200929.3879589383,1939.4728567465088,1163.6837140479054,775.7891426986035,6,4,492,544,154.0,66.0,82.0,32.331615074619044,338.0,66.0,136.0,116.67047612828192,338,66,103.6,82.29119029397982,6771.839999999999,0,80,20,1,572.8933546278212,2729.8927307128906,11.920928955078125,986.2637375235985,5156.040191650391,2729.8927307128906,36.00120544433594,1031.2080383300781,1180.2635870154638,5108.118057250977,2768.993377685547,118.01719665527344,1702.706019083659,1142.6500591083736,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.6,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,136.0,0,6,4,492,544
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45322,80,6,2025-10-20 00:43:23,5724.906921386719,180439.61485923704,1746.7532900216559,1048.0519740129935,698.7013160086624,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,636.1007690429688,2892.017364501953,10.013580322265625,1091.151238588732,5724.906921386719,3027.9159545898438,33.855438232421875,1144.9813842773438,1311.0857923731353,5677.938461303711,3083.944320678711,116.10984802246094,1892.6461537679036,1280.335404918485,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46232,80,6,2025-10-20 00:43:23,11306.047439575195,91367.03215874823,884.4824023112124,530.6894413867274,353.79296092448493,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,1256.2274932861328,6970.882415771484,20.9808349609375,2167.191722002056,11306.047439575195,6970.882415771484,62.9425048828125,2261.209487915039,2519.8838416710314,11242.866516113281,7019.996643066406,145.91217041015625,3747.6221720377603,2815.978900618115,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53966,80,6,2025-10-20 00:43:23,4889.011383056641,211290.16053837902,2045.4032965961183,1227.241977957671,818.1613186384473,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,543.2234870062935,2910.8524322509766,19.073486328125,928.5420249625384,4889.011383056641,2910.8524322509766,56.98204040527344,977.8022766113281,1131.1125219371665,4832.983016967773,2954.9598693847656,252.9621124267578,1610.9943389892578,1103.1308092900306,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45334,80,6,2025-10-20 00:43:23,4765.033721923828,242390.72951065746,2098.621034724307,1259.1726208345842,839.4484138897228,6,4,583,572,245.0,66.0,97.16666666666667,66.17758096381449,366.0,66.0,143.0,128.79052760199409,366,66,115.5,98.82636287954747,9766.65,0,80,20,1,529.4481913248698,3706.9320678710938,15.974044799804688,1140.151996565708,4765.033721923828,3706.9320678710938,43.8690185546875,953.0067443847656,1404.5453551560609,4708.051681518555,3755.0926208496094,106.09626770019531,1569.3505605061848,1574.8619044232314,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,115.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.16666666666667,143.0,0,6,4,583,572
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46236,80,6,2025-10-20 00:43:24,5322.933197021484,25850408.958165366,3945.193227626982,1315.064409208994,2630.128818417988,7,14,556,137044,152.0,66.0,79.42857142857143,29.75546597017161,20338.0,66.0,9788.857142857143,6438.344850049837,20338,66,6552.380952380952,6970.273141305087,48584707.66439909,0,280,20,1,266.1466598510742,3551.959991455078,0.95367431640625,775.6500698747241,5309.820175170898,3551.959991455078,66.04194641113281,884.9700291951498,1223.2747580052765,5280.017852783203,3597.9747772216797,0.95367431640625,406.15521944486176,947.1197952375949,0,0,0,0,1,0,0,0,0,0,0,2.0,6552.380952380952,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136112.0,12.0,0.0,86525478.33404061,79.42857142857143,9788.857142857143,0,7,14,556,137044
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53976,80,6,2025-10-20 00:43:24,5156.993865966797,28405114.259824317,4653.874063800277,1939.1141932501155,2714.759870550162,10,14,753,145732,151.0,66.0,75.3,25.345808331951066,30474.0,66.0,10409.42857142857,8314.843712252425,30474,66,6103.541666666667,8141.6763014912285,66286892.99826389,0,280,20,1,224.21712460725203,2344.846725463867,0.95367431640625,594.3634771465538,5151.987075805664,2454.996109008789,22.88818359375,572.4430084228516,873.5974710693818,5130.05256652832,2358.9134216308594,0.95367431640625,394.6194281944862,758.8656194673015,0,0,0,0,1,0,0,0,0,0,0,1.4,6103.541666666667,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144800.0,12.0,0.0,46514147.13946542,75.3,10409.42857142857,0,10,14,753,145732
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45350,80,6,2025-10-20 00:43:24,4920.005798339844,208942.84318666407,2032.5179298313626,1219.5107578988177,813.007171932545,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,546.6673109266493,3078.937530517578,18.11981201171875,979.9497341617026,4920.005798339844,3078.937530517578,54.12101745605469,984.0011596679688,1183.1354771832919,4857.063293457031,3127.0980834960938,160.9325408935547,1619.0210978190105,1211.4477946620855,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.2,10.0.0.3,ba:b6:87:c7:52:16,00:00:00:00:00:03,0,0,1,2025-10-20 00:41:57,97576408.86306763,323.2953576337248,1.0350862588285743,0.7378832736203698,0.2972029852082045,72,29,28704,2842,590.0,98.0,398.6666666666667,239.849026588718,98.0,98.0,98.0,0.0,590,98,310.2352941176471,243.67179696607934,59375.94463667819,0,232,8,73,975764.0886306763,7617566.108703613,15.020370483398438,1560922.117248482,93945957.89909363,7617566.108703613,7133.960723876953,1323182.505621037,1684125.0121777197,97549872.87521362,9137394.905090332,999007.9402923584,3483924.0312576294,1914045.700287457,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,310.2352941176471,0,0,7617542.98210144,2250.194549560547,2304041.107495626,1872424.2161013128,7617544.174194336,8363.008499145508,1766855.7313023782,1812367.7204648394,3193.3333333333335,6.333333333333333,0.0,0.0,2689.9602799815443,0.0,398.6666666666667,98.0,0,72,29,28704,2842
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,53978,80,6,2025-10-20 00:43:24,6038.188934326172,178033.51496485824,1656.1257206033326,993.6754323619996,662.450288241333,6,4,486,589,148.0,66.0,81.0,30.105370506494907,383.0,66.0,147.25,136.14950422238047,383,66,107.5,94.93076424426383,9011.85,0,80,20,1,670.9098815917969,3434.896469116211,22.172927856445312,1153.2681410448922,6038.188934326172,3434.896469116211,63.18092346191406,1207.6377868652344,1377.5812494331892,5975.961685180664,3483.0570220947266,159.0251922607422,1991.9872283935547,1378.39632194169,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,107.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,147.25,0,6,4,486,589
10.0.0.2,10.0.0.3,ba:b6:87:c7:52:16,00:00:00:00:00:03,0,0,1,2025-10-20 00:41:57,97576442.00325012,324.2995886132637,1.0453342825986884,0.748131398330434,0.2972028842682546,73,29,28802,2842,590.0,98.0,394.54794520547944,240.75071180684773,98.0,98.0,98.0,0.0,590,98,310.2352941176471,243.67179696607934,59375.94463667819,0,232,8,73,966103.3861707933,7617566.108703613,15.020370483398438,1556177.1204421,97576442.00325012,7617566.108703613,7133.960723876953,1355228.3611562517,1694047.47176419,97549872.87521362,9137394.905090332,999007.9402923584,3483924.0312576294,1914045.700287457,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,310.2352941176471,0,0,7617542.98210144,2250.194549560547,2304041.107495626,1872424.2161013128,7617544.174194336,8363.008499145508,1766855.7313023782,1812367.7204648394,3193.3333333333335,6.333333333333333,0.0,0.0,2689.9602799815443,0.0,394.54794520547944,98.0,0,73,29,28802,2842
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,45354,80,6,2025-10-20 00:43:24,22083.044052124023,9187682.618442504,1041.5230774213749,362.26889649439124,679.2541809269836,8,15,622,202270,152.0,66.0,77.75,28.185767685127896,65226.0,66.0,13484.666666666666,15162.945336869381,65226,66,8821.391304347826,13810.097420363274,190718790.75992438,0,300,20,1,1003.774729642001,16174.077987670898,0.95367431640625,3387.553491709359,22073.030471801758,16190.052032470703,77.00920104980469,3153.2900674002512,5423.726996665183,22032.976150512695,16184.091567993164,0.95367431640625,1573.7840107509069,4146.519628873698,0,0,0,0,1,0,0,0,0,0,0,1.875,8821.391304347826,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201272.0,13.0,0.0,10916091.739678023,77.75,13484.666666666666,0,8,15,622,202270
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,46252,80,6,2025-10-20 00:43:25,3913.1641387939453,267047.32102601597,2555.476756229818,1533.2860537378906,1022.1907024919271,6,4,476,569,138.0,66.0,79.33333333333333,26.398653164297777,363.0,66.0,142.25,127.49191150814235,363,66,104.5,88.71217503815359,7869.85,0,80,20,1,434.7960154215495,1892.08984375,11.205673217773438,660.502546755959,3913.1641387939453,1892.08984375,34.09385681152344,782.6328277587891,764.9314118910514,3875.0171661376953,1923.0842590332031,114.91775512695312,1291.6723887125652,832.8327457323971,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,104.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,142.25,0,6,4,476,569
